time,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lastKnownUtilization,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2018-03-08 13:25:27.470 UTC,2000,3180680,13552,32840,112,1,69,4,0.04411765,0,0,0,0,0,0,0,4,4,13,1,3,2,5,0,63,26,0,0,0,0,0,0,0,0,0,0,0,0,0,64434149319,11,0,64433696802,0,0,0,0,0,0,52,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515527435,3145728,0,0,0,35,0,0,0,6,0,0,0,3,0,0,0,0,35,2,40960,17,0,0,0,0,12486656,1543,0,0,0,0,0,0,0,0,11,305,357047760,1,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:25:30.034 UTC,32280,30681264,14800,27503256,0,3050,220265,3965,0.018001044,15519,0,0,0,0,0,1288,5741,93,0,1762,1579,2155,1007,0,19,7,0,0,0,0,0,0,0,0,0,0,220247,65,0,64434149319,11,0,64433696802,0,0,0,0,0,0,52,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515527435,3145728,0,0,0,5807,0,160,0,20,0,0,0,3,2,0,0,0,5807,16,8900608,4346,14553019,17,0,587,4411014,2066,2096154,2,0,0,0,0,0,0,0,0,2407540648,1,0,0,0,0,0,0,145315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73187,0,0,0,0,0,0,0,0,0,25,15519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:25:30.263 UTC,2375,3182095,15504,33776,216,0,83,3,0.036144577,0,0,0,0,0,0,0,3,3,19,0,3,1,4,0,74,28,0,0,0,0,0,0,0,0,0,0,0,0,0,77309647180,12,0,73021266890,0,0,0,0,0,0,-1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515530221,3145728,0,0,0,38,0,0,0,8,0,0,0,3,0,0,0,0,38,1,104448,21,0,0,0,3,21507970,2652,0,0,0,0,0,0,0,0,11,305,2467888504,1,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:25:33.102 UTC,7657,33528873,17504,30375488,0,2953,229133,4130,0.018024467,12915,0,0,0,0,0,1280,6017,96,0,1673,1619,2362,1251,0,48,8,0,0,0,0,0,0,0,0,0,0,229071,63,0,85899779202,13,20000951,81611202433,1,3352,934,1020,0,0,51,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515530221,3145728,0,0,0,5881,1,269,1,23,1,0,0,3,3,0,0,0,5881,19,8060928,3936,18714971,21,0,723,5766817,2690,2529039,3,0,0,0,0,0,0,0,0,4811387400,1,0,0,0,0,0,0,151389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75883,0,1,0,0,0,0,0,0,0,6,12915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:25:33.173 UTC,2625,3191001,17504,42456,192,1,82,5,0.06097561,0,0,0,0,0,0,0,5,4,17,1,4,2,6,0,78,32,0,0,0,0,0,0,0,0,0,0,0,0,0,85901613681,14,0,85901284345,0,0,0,0,0,0,51,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515533149,3145728,0,0,0,41,0,0,0,6,0,0,0,3,0,0,0,0,41,2,45056,19,0,0,0,0,4405248,560,0,0,0,0,0,0,0,0,11,305,4871735256,1,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:25:36.044 UTC,35617,30239577,18752,27058232,0,2637,226417,3683,0.016266447,10692,0,0,0,0,0,1394,5553,106,0,1243,1591,2016,1545,0,18,6,0,0,0,0,0,0,0,0,0,0,226399,71,0,85901613681,14,0,85901284345,0,0,0,0,0,0,51,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515533149,3145728,0,0,0,5012,0,198,0,22,0,0,0,3,2,0,0,0,5012,20,7849984,3833,16683338,18,0,607,3892938,1806,1048542,1,0,0,0,0,0,0,1,104,2269841304,1,0,0,0,0,0,0,149640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74921,0,0,0,0,0,0,0,0,0,0,10692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:25:36.187 UTC,2875,3187987,18624,39304,80,2,92,4,0.04347826,0,0,0,0,0,0,0,4,3,22,2,4,2,4,0,84,31,0,0,0,0,0,0,0,0,0,0,0,0,0,94493048832,15,0,94489967248,0,0,0,0,0,0,-1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515536150,3145728,0,0,0,42,0,0,0,6,0,0,0,3,0,0,0,0,42,1,65536,20,0,0,0,3,23008156,2833,0,0,0,0,0,0,0,0,12,409,2352776104,1,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:25:38.910 UTC,595587,34619979,20416,30878664,0,3737,206189,5037,0.024429044,14420,0,0,0,0,0,2020,6719,107,0,1717,1535,2616,1667,0,27,9,0,0,0,0,0,0,0,0,0,0,206164,77,0,94493048832,16,0,94489967248,1,2591,544,585,0,0,51,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515536150,3145728,0,0,0,6847,0,191,0,28,0,0,0,3,2,0,0,0,6847,23,10436608,5096,16231550,18,0,839,5633190,2617,2096831,2,0,0,0,0,0,0,0,0,4217297312,1,0,0,0,0,0,0,136290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68233,0,1,0,0,0,0,0,0,0,0,14420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:25:39.058 UTC,3125,3189613,20080,40760,0,2,61,4,0.06557377,0,0,0,0,0,0,0,4,3,6,2,4,2,4,0,72,33,0,0,0,0,0,0,0,0,0,0,0,0,0,103083965071,17,0,103083826205,0,0,0,0,0,0,50,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515539043,3145728,0,0,0,44,0,0,0,5,0,0,0,3,0,0,0,0,44,0,20480,10,0,0,0,2,5739194,726,0,0,0,0,0,0,0,0,12,409,4297670864,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:25:41.765 UTC,29885,31693493,21664,28517880,0,4363,188844,5634,0.02983415,16032,0,0,0,0,0,2514,7169,111,0,1849,1484,2843,1805,0,21,9,0,0,0,0,0,0,0,0,0,0,188823,81,0,103083965071,17,0,103083826205,0,0,0,0,0,0,50,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515539043,3145728,0,0,0,7580,0,179,0,29,0,0,0,3,2,0,0,0,7580,25,11399168,5566,14201375,16,0,844,6215049,2886,1048561,1,0,0,0,0,0,0,0,0,6006801912,1,0,0,0,0,0,0,124533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62789,0,1,0,0,0,0,0,0,0,8,16032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:25:41.927 UTC,3375,3213031,21872,63816,112,1,113,6,0.053097345,0,0,0,0,0,0,0,6,4,28,1,5,3,6,0,102,38,0,0,0,0,0,0,0,0,0,0,0,0,0,111672949923,18,0,111669195384,0,0,0,0,0,0,-1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515541878,3145728,0,0,0,50,0,0,0,8,0,0,0,3,0,0,0,0,50,2,57344,19,0,0,0,3,27064875,3334,0,0,0,0,0,0,0,0,12,409,6087175416,1,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:25:45.877 UTC,12636,39226308,22496,36067944,0,5045,204165,6573,0.032194547,12071,0,0,0,0,0,2005,8399,149,0,2987,2176,3885,1935,0,3873,15,0,0,0,0,0,0,0,0,0,0,200926,115,0,120264733596,19,20005851,120259135827,1,5028,1852,1982,0,0,50,NaN,37,0,37,3286,1,63565,0,1,0,747,1,746,3176,31629,37544,0,0,0,37544,18772,0,0,0,0,0,0,0,0,1520515541878,3145728,0,0,0,9696,1,271,1,172,1,0,0,3,3,0,0,0,9696,26,22386278,8680,21847644,24,0,922,9690052,3188,2096855,2,0,0,0,0,0,0,0,0,8187443656,1,0,0,0,0,0,0,169338,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64829,0,0,0,0,0,0,0,0,0,0,12071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:26:40.142 UTC,125,3157213,696,11360,0,0,0,0,0.0,0,0,0,0,0,0,0,3,3,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,1,369,369,1,0,2,4,0,0,46,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515599870,3145728,0,0,0,0,2,81,2,2,2,0,0,3,3,0,0,0,0,0,0,0,38,1,0,0,2048,1,956,2,0,0,0,0,0,0,0,0,50709408,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:26:44.888 UTC,26133,20027861,3048,16856000,0,0,251692,0,0.0,0,0,0,0,0,0,0,2168,40,0,0,1663,268,487,0,19,0,0,0,0,0,0,0,0,0,0,0,155130,0,0,945,1,369,369,0,0,0,0,0,0,58,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515599870,3145728,0,0,0,0,0,112,0,4,0,0,0,3,1,0,0,0,0,0,0,0,38,1,0,0,6144,3,17336055,17,0,0,0,0,0,0,6,59,282010864,1,0,0,0,0,0,0,164375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85181,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:26:45.094 UTC,250,3168002,3360,21944,80,0,36,3,0.083333336,0,0,0,0,0,0,0,3,3,3,0,2,1,4,0,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4303288936,2,0,4302625818,0,0,0,0,0,0,57,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515605014,3145728,0,0,0,20,0,0,0,4,0,0,0,3,0,0,0,0,20,1,12288,6,0,0,0,2,12531712,1543,0,0,0,0,0,0,0,0,6,59,324643632,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:26:48.122 UTC,28506,21382874,4608,18208640,0,202,236161,572,0.0024220764,1295,0,0,0,0,0,19,2589,50,0,183,1591,552,509,0,21,7,0,0,0,0,0,0,0,0,0,0,236141,12,0,4303288936,2,0,4302625818,0,0,0,0,0,0,56,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515605014,3145728,0,0,0,781,0,152,0,7,0,0,0,3,2,0,0,0,781,2,862208,421,14822224,17,0,103,1011446,469,2096402,2,0,0,0,0,0,0,2,20,1081650912,1,0,0,0,0,0,0,155474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78682,0,1,0,0,0,0,0,0,0,8,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:26:48.274 UTC,500,3168476,4480,22144,104,0,40,3,0.07692308,0,0,0,0,0,0,0,3,3,5,0,2,1,4,0,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,12891578112,3,0,12890397588,0,0,0,0,0,0,-1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515608233,3145728,0,0,0,21,0,0,0,5,0,0,0,3,0,0,0,0,21,1,53248,14,0,0,0,3,14112116,1736,0,0,0,0,0,0,0,0,8,79,1148564208,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:26:50.932 UTC,28804,23698868,6064,20524336,0,543,234085,1268,0.0054168357,3113,0,0,0,0,0,205,3241,59,0,338,1605,811,673,0,20,8,0,0,0,0,0,0,0,0,0,0,234066,23,0,12891578112,3,0,12890397588,0,0,0,0,0,0,56,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515608233,3145728,0,0,0,1644,0,164,0,9,0,0,0,3,2,0,0,0,1644,4,1718272,839,15419668,18,0,251,2264029,1063,2096004,2,0,0,0,0,0,0,1,38,1624789184,1,0,0,0,0,0,0,154246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77878,0,1,0,0,0,0,0,0,0,21,3113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:26:51.059 UTC,750,3171686,6272,26592,112,0,47,4,0.06521739,0,0,0,0,0,0,0,4,4,7,0,2,2,5,0,37,16,0,0,0,0,0,0,0,0,0,0,0,0,0,21480756904,4,0,21479097483,0,0,0,0,0,0,-1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515611025,3145728,0,0,0,24,0,0,0,6,0,0,0,3,0,0,0,0,24,2,57344,16,0,0,0,3,16344658,2010,0,0,0,0,0,0,0,0,9,117,1648492448,1,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:26:53.267 UTC,29542,21398838,7520,18223568,0,312,227816,694,0.0030463182,1087,0,0,0,0,0,155,2630,64,0,157,1500,496,728,0,19,7,0,0,0,0,0,0,0,0,0,0,227798,30,0,21480756904,4,0,21479097483,0,0,0,0,0,0,55,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515611025,3145728,0,0,0,896,0,173,0,10,0,0,0,3,2,0,0,0,896,6,976896,477,15125025,17,0,142,1226133,569,2095716,2,0,0,0,0,0,0,1,32,1974273112,1,0,0,0,0,0,0,150543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75350,0,0,0,0,0,0,0,0,0,32,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:26:53.390 UTC,1000,3177048,7728,30128,192,0,53,4,0.0754717,0,0,0,0,0,0,0,4,4,9,0,2,1,6,0,44,19,0,0,0,0,0,0,0,0,0,0,0,0,0,30069577324,5,0,30068350420,0,0,0,0,0,0,55,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515613360,3145728,0,0,0,26,0,0,0,7,0,0,0,3,0,0,0,0,26,2,59392,17,0,0,0,3,12632632,1559,0,0,0,0,0,0,0,0,10,149,2012171464,1,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:26:56.025 UTC,30720,26159752,8976,22983304,0,1075,238767,2011,0.008422437,5541,0,0,0,0,0,529,3999,76,0,546,1691,1199,918,0,18,6,0,0,0,0,0,0,0,0,0,0,238749,38,0,30069577324,5,0,30068350420,0,0,0,0,0,0,55,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515613360,3145728,0,0,0,2610,0,180,0,12,0,0,0,3,2,0,0,0,2610,8,3602432,1759,16239925,18,0,452,2893047,1312,2097027,2,0,0,0,0,0,0,1,12,1504759160,1,0,0,0,0,0,0,156985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79807,0,0,0,0,0,0,0,0,0,46,5541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:26:56.153 UTC,1250,3193402,9184,46312,112,0,59,4,0.06779661,0,0,0,0,0,0,0,4,4,11,0,3,1,6,0,50,21,0,0,0,0,0,0,0,0,0,0,0,0,0,38659735277,6,0,38657962351,0,0,0,0,0,0,-1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515616120,3145728,0,0,0,31,0,0,0,6,0,0,0,3,0,0,0,0,31,2,59392,17,0,0,0,4,16165795,1992,0,0,0,0,0,0,0,0,11,161,1535077880,1,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:26:58.610 UTC,6532,27392868,10640,24240608,0,1588,259745,2161,0.008319698,7328,0,0,0,0,0,750,4363,84,0,838,2093,1202,1102,0,46,6,0,0,0,0,0,0,0,0,0,0,259694,44,0,47249911659,7,20000892,47247897835,1,1798,605,672,0,0,53,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515616120,3145728,0,0,0,3055,1,227,1,14,1,0,0,3,3,0,0,0,3055,10,3364864,1643,19161671,21,0,369,3817529,1793,2128053,3,0,0,0,0,0,0,1,19,1149583712,1,0,0,0,0,0,0,169475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88095,0,0,0,0,0,0,0,0,0,32,7328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:26:58.688 UTC,1500,3176020,10304,28576,216,0,60,3,0.05,0,0,0,0,0,0,0,3,3,11,0,3,1,4,0,52,21,0,0,0,0,0,0,0,0,0,0,0,0,0,47251464766,8,0,47251031296,0,0,0,0,0,0,-1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515618664,3145728,0,0,0,29,0,0,0,5,0,0,0,3,0,0,0,0,29,1,24576,12,0,0,0,0,9564160,1184,0,0,0,0,0,0,0,0,12,180,1202602152,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:27:01.691 UTC,34812,29631756,11888,26451216,0,2277,244301,3029,0.01239864,13340,0,0,0,0,0,816,5085,87,0,1461,1840,1643,1021,0,20,8,0,0,0,0,0,0,0,0,0,0,244282,52,0,47251464766,8,0,47251031296,0,0,0,0,0,0,53,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515618664,3145728,0,0,0,4557,0,161,0,17,0,0,0,3,2,0,0,0,4557,12,6443008,3146,16318544,19,0,531,4223635,1957,2097103,2,0,0,0,0,0,0,0,0,3407495680,1,0,0,0,0,0,0,160257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82000,0,1,0,0,0,0,0,0,0,6,13340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:27:01.872 UTC,1750,3196814,12096,49224,112,1,71,4,0.056338027,0,0,0,0,0,0,0,4,4,15,1,3,1,6,0,62,25,0,0,0,0,0,0,0,0,0,0,0,0,0,55842986612,9,0,55840207483,0,0,0,0,0,0,-1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515621825,3145728,0,0,0,36,0,0,0,7,0,0,0,3,0,0,0,0,36,2,63488,19,0,0,0,4,25737481,3163,0,0,0,0,0,0,0,0,12,180,3534583264,1,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:27:04.826 UTC,449216,30482176,13552,26887232,0,2094,232510,3096,0.013315557,8514,0,0,0,0,0,875,5003,95,0,1219,1677,1798,1015,0,46,6,0,0,0,0,0,0,0,0,0,0,232455,56,0,55842986612,10,20004020,55840207483,1,2519,909,989,0,0,52,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515621825,3145728,0,0,0,4383,1,146,0,18,1,0,0,3,2,0,0,0,4383,14,5574656,2722,18219766,21,0,518,4652385,2195,2095363,2,0,0,0,0,0,0,1,60,1625743320,1,0,0,0,0,0,0,153329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77301,0,0,0,0,0,0,0,0,0,10,8514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
